holding_id,portfolio_id,asset_class,instrument_name,quantity,market_value
4354,1495,ETF,XIC,391,113585.23
4355,2257,Mutual Fund,Euro Equity Fund,1512,169380.42
4356,854,ETF,VTI,668,66748.4
4357,694,ETF,VTI,601,163446.51
4358,228,Equity,JPM,341,50114.41
4359,1694,Equity,AMZN,33,9218.33
4360,242,ETF,QQQ,312,102742.84
4361,2084,Mutual Fund,Global Growth Fund,213,15054.02
4362,2284,Bond,Corp Bond B,208,220055.93
4363,2277,Equity,AMZN,991,124651.1
4364,134,Equity,GOOGL,949,86227.14
4365,576,Mutual Fund,Euro Equity Fund,126,9177.57
4366,80,Mutual Fund,Global Growth Fund,1053,84633.21
4367,1692,Bond,UST 5Y,63,47299.32
4368,1254,ETF,VGK,260,40415.26
4369,1705,Mutual Fund,Global Growth Fund,283,7396.11
4370,1856,Equity,NESN,904,261894.41
4371,2141,Equity,AMZN,330,139601.71
4372,2343,Mutual Fund,Euro Equity Fund,2200,115340.15
4373,1074,Bond,UST 5Y,225,119624.09
4374,194,Equity,JPM,591,23686.06
4375,325,Bond,UST 10Y,224,90715.72
4376,816,Bond,Corp Bond A,34,20077.29
4377,846,ETF,XIC,237,88206.81
4378,2002,ETF,EWU,537,208295.35
4379,1950,Equity,MSFT,157,35261.16
4380,1667,ETF,VGK,761,334156.64
4381,1875,Mutual Fund,Euro Equity Fund,558,42535.44
4382,1276,Cash,USD Cash,1,12279.34
4383,1518,Mutual Fund,Global Growth Fund,530,35416.81
4384,2404,ETF,SPY,464,137674.93
4385,1631,ETF,SPY,576,24016.04
4386,2243,ETF,VTI,484,170421.55
4387,2340,Equity,MSFT,903,33567.82
4388,1428,Mutual Fund,Euro Equity Fund,2240,118687.33
4389,1045,Mutual Fund,US Bluechip Fund,2483,115138.34
4390,1522,Cash,GBP Cash,1,112869.36
4391,1309,Equity,MSFT,58,18083.9
4392,922,Mutual Fund,Global Growth Fund,1774,155441.8
4393,1778,Bond,Corp Bond A,247,190321.31
4394,2254,Cash,EUR Cash,1,50059.4
4395,714,ETF,VGK,111,5579.15
4396,2278,ETF,QQQ,127,10819.77
4397,1982,Bond,UK Gilt 2030,36,14642.87
4398,1753,Equity,GOOGL,1000,433047.44
4399,2256,Bond,UK Gilt 2030,212,187818.72
4400,1580,ETF,SPY,652,125505.99
4401,2104,Mutual Fund,Euro Equity Fund,797,16498.66
4402,2121,Mutual Fund,Euro Equity Fund,2067,84540.42
4403,980,Equity,TSLA,517,154428.07
4404,373,ETF,QQQ,890,318589.59
4405,634,Mutual Fund,US Bluechip Fund,1495,59634.29
4406,1959,Equity,GOOGL,394,145758.14
4407,661,Bond,UK Gilt 2030,262,144241.12
4408,282,ETF,XIC,733,129989.39
4409,930,Bond,UK Gilt 2030,248,246557.72
4410,1213,ETF,XIC,87,37371.64
4411,757,Equity,MSFT,204,34448.54
4412,1392,ETF,VTI,30,5665.95
4413,147,Mutual Fund,Balanced Income Fund,1273,117345.5
4414,872,Equity,UNH,885,378922.1
4415,1252,Bond,UK Gilt 2030,159,27618.68
4416,1581,Mutual Fund,Balanced Income Fund,1094,66391.7
4417,310,ETF,QQQ,868,297845.09
4418,2061,Equity,NVDA,562,204364.94
4419,1727,Cash,EUR Cash,1,77082.49
4420,956,Bond,Corp Bond B,81,83929.39
4421,330,Equity,NVDA,725,52286.47
4422,2162,ETF,XIC,709,258619.44
4423,276,Equity,MSFT,140,16930.62
4424,2320,Equity,AAPL,922,62822.36
4425,762,ETF,VGK,658,48491.07
4426,1271,Equity,JPM,262,107508.58
4427,812,Mutual Fund,Global Growth Fund,1731,15995.31
4428,764,Equity,NVDA,347,21585.81
4429,2248,Equity,TSLA,896,133541.72
4430,227,Mutual Fund,Balanced Income Fund,561,12030.81
4431,146,Equity,NESN,324,47508.28
4432,1488,ETF,VTI,461,32603.78
4433,870,ETF,XIC,168,41025.22
4434,627,Equity,TSLA,715,65112.43
4435,2312,Equity,MSFT,344,147608.71
4436,1937,Equity,NVDA,34,8384.84
4437,189,Equity,AMZN,291,26948.44
4438,2187,ETF,XIC,640,64766.46
4439,1632,Cash,USD Cash,1,145233.74
4440,1549,Equity,AMZN,997,340636.4
4441,2091,Mutual Fund,Global Growth Fund,735,33360.97
4442,2330,Equity,NVDA,830,340264.68
4443,1333,Mutual Fund,US Bluechip Fund,1319,25591.31
4444,712,Equity,AMZN,824,112472.73
4445,2198,Equity,JPM,531,47774.22
4446,1363,ETF,QQQ,20,5260.07
4447,786,ETF,VGK,773,329949.78
4448,1206,Equity,UNH,863,215262.81
4449,1741,Equity,UNH,400,165518.48
4450,652,Bond,UK Gilt 2030,101,50511.81
4451,2494,Equity,MSFT,141,16753.69
4452,1579,Mutual Fund,US Bluechip Fund,455,37215.76
4453,839,Cash,CAD Cash,1,143001.73
4454,1922,Equity,UNH,271,106483.25
4455,2137,Equity,NVDA,425,59079.18
4456,949,Equity,AAPL,639,25933.28
4457,1141,Equity,AAPL,945,308822.33
4458,1444,Equity,UNH,854,194246.92
4459,1140,Mutual Fund,US Bluechip Fund,39,1639.58
4460,2274,Equity,AMZN,407,40209.68
4461,33,Equity,GOOGL,244,45581.82
4462,2148,Equity,GOOGL,918,240391.07
4463,1725,Mutual Fund,US Bluechip Fund,673,15115.64
4464,1783,Bond,UST 5Y,245,49683.69
4465,828,Equity,UNH,611,274166.22
4466,2464,Mutual Fund,Balanced Income Fund,1106,78682.57
4467,2147,Equity,JPM,233,94804.29
4468,102,ETF,XIC,679,188011.12
4469,1831,Bond,UK Gilt 2030,286,304814.9
4470,717,Bond,UST 10Y,110,95531.67
4471,1575,ETF,VTI,535,129120.02
4472,1894,Equity,MSFT,805,82575.59
4473,755,Bond,UK Gilt 2030,141,13959.92
4474,1541,ETF,SPY,539,13650.34
4475,196,ETF,VTI,405,32713.8
4476,300,Mutual Fund,Global Growth Fund,1788,77925.14
4477,2136,Equity,MSFT,917,393104.71
4478,2497,Equity,AMZN,824,251712.9
4479,501,Bond,UST 10Y,76,81722.8
4480,1956,Equity,JPM,102,22444.48
4481,1716,Equity,NVDA,244,85811.48
4482,1482,Mutual Fund,Global Growth Fund,1769,180758.87
4483,2477,ETF,SPY,969,348611.03
4484,1864,Bond,Corp Bond A,94,47113.7
4485,525,ETF,QQQ,659,227917.03
4486,2162,Bond,UST 10Y,244,83609.01
4487,2046,Equity,JPM,892,122679.99
4488,1473,Equity,TSLA,51,11059.94
4489,1996,ETF,SPY,756,69438.7
4490,1765,Bond,UST 10Y,202,202812.12
4491,1128,ETF,EWU,732,297180
4492,1073,Equity,AMZN,824,256849.58
4493,443,Equity,TSLA,295,67287.92
4494,2313,ETF,SPY,402,70989.93
4495,1391,Bond,UST 5Y,57,38869.7
4496,157,Bond,Euro Gov Bond,272,237861.57
4497,1837,Mutual Fund,Euro Equity Fund,2023,179174.46
4498,1271,Cash,EUR Cash,1,135609.82
4499,1962,Bond,Corp Bond A,247,114482.71
4500,22,Mutual Fund,Balanced Income Fund,1095,74464.53
4501,793,Equity,AAPL,413,70571.68
4502,1983,Cash,USD Cash,1,47913.22
4503,1116,ETF,EWU,924,181966.66
4504,970,Equity,MSFT,886,57629.18
4505,1642,Equity,MSFT,517,83545.3
4506,1821,Mutual Fund,US Bluechip Fund,2276,146328.9
4507,1667,Mutual Fund,Global Growth Fund,133,12809.23
4508,2124,Equity,NESN,557,224133.59
4509,588,Equity,UNH,129,47036.39
4510,211,Cash,EUR Cash,1,59376.87
4511,523,ETF,VTI,764,143697.65
4512,1278,ETF,XIC,744,82043.75
4513,2040,Cash,GBP Cash,1,36726.67
4514,534,Mutual Fund,Balanced Income Fund,1357,67398.4
4515,311,ETF,VTI,224,15092.12
4516,2426,Equity,V,561,15752.84
4517,183,Bond,Corp Bond B,229,136867.91
4518,1145,Equity,MSFT,310,137661.51
4519,375,Equity,V,816,156205.82
4520,1986,Bond,UK Gilt 2030,41,4818.54
4521,2460,Equity,AMZN,106,25027.99
4522,606,Equity,UNH,946,403280.92
4523,1848,Mutual Fund,US Bluechip Fund,725,12950.99
4524,949,Mutual Fund,Global Growth Fund,1448,65824.12
4525,1389,Cash,GBP Cash,1,1394.31
4526,1658,ETF,VGK,890,234072.19
4527,982,Cash,EUR Cash,1,105437.22
4528,381,Equity,UNH,903,228426.89
4529,193,Equity,NVDA,361,130738.53
4530,1813,Mutual Fund,Global Growth Fund,379,14063.49
4531,1488,Bond,Corp Bond A,127,121905.04
4532,1609,Cash,EUR Cash,1,73451.17
4533,2399,Mutual Fund,Global Growth Fund,211,20467.98
4534,410,ETF,QQQ,57,20216.7
4535,1860,Mutual Fund,US Bluechip Fund,2343,52465.8
4536,417,Bond,Corp Bond A,188,134075.82
4537,1070,Cash,EUR Cash,1,48126.56
4538,756,Equity,GOOGL,271,99748.5
4539,2369,Equity,NESN,352,43536.81
4540,1877,Equity,JPM,226,11790.62
4541,1238,Equity,UNH,219,78788.1
4542,1079,Equity,JPM,434,60787.26
4543,247,ETF,XIC,195,27565.21
4544,32,Equity,JPM,604,83447.55
4545,894,Equity,NVDA,195,20460.02
4546,978,ETF,QQQ,654,264336.73
4547,576,Mutual Fund,Euro Equity Fund,776,7067.8
4548,1455,Bond,Corp Bond B,110,66633.36
4549,1096,ETF,SPY,349,140651.43
4550,1862,Mutual Fund,Balanced Income Fund,98,5329.68
4551,62,Bond,Corp Bond B,243,157377.67
4552,2163,Equity,NESN,686,30946.3
4553,2422,Equity,AMZN,955,298719.36
4554,144,ETF,EWU,584,89101.24
4555,285,ETF,VGK,449,142284.96
4556,480,Bond,UK Gilt 2030,292,192052.89
4557,1082,Bond,UK Gilt 2030,37,25703.88
4558,1193,ETF,QQQ,201,37818.15
4559,1109,Mutual Fund,US Bluechip Fund,1652,180937.79
4560,2392,Bond,Corp Bond A,112,122432.5
4561,2147,ETF,VTI,916,108818.39
4562,1865,ETF,SPY,175,27788.14
4563,681,Equity,MSFT,843,77816.11
4564,330,Equity,V,280,113005.93
4565,1721,Cash,CAD Cash,1,3464.94
4566,1260,Mutual Fund,Balanced Income Fund,1877,34943.46
4567,2457,Bond,UK Gilt 2030,240,176697.72
4568,1927,Mutual Fund,Global Growth Fund,1028,19479.25
4569,146,Mutual Fund,Balanced Income Fund,2173,254538.13
4570,1764,Equity,NVDA,995,84849.11
4571,1555,ETF,XIC,771,63800.4
4572,1814,ETF,EWU,877,134132.96
4573,1709,Equity,TSLA,959,400253.56
4574,663,Equity,V,743,197976.89
4575,623,Equity,GOOGL,318,14485.44
4576,181,Bond,Corp Bond A,228,95271.91
4577,131,Bond,Euro Gov Bond,143,74898.73
4578,1819,ETF,VGK,857,208935.71
4579,1635,Cash,CAD Cash,1,106987.7
4580,949,Bond,UST 5Y,250,211715.63
4581,108,Mutual Fund,Euro Equity Fund,462,31205.62
4582,836,Mutual Fund,Euro Equity Fund,419,25236.82
4583,225,ETF,VTI,920,405156.09
4584,2019,Mutual Fund,Global Growth Fund,902,14294.91
4585,429,Equity,NESN,693,236196.37
4586,1904,Bond,Euro Gov Bond,225,185658.04
4587,13,Equity,UNH,472,66827.6
4588,1578,Cash,CAD Cash,1,122677.02
4589,2344,Equity,GOOGL,380,103920.62
4590,2156,Mutual Fund,US Bluechip Fund,2004,76336.96
4591,1944,Mutual Fund,Global Growth Fund,95,9453.74
4592,1068,Bond,UST 5Y,23,24732.67
4593,1535,Bond,UK Gilt 2030,149,108297.74
4594,596,Bond,Corp Bond A,118,32752.4
4595,365,Mutual Fund,US Bluechip Fund,319,32558.77
4596,2334,ETF,XIC,714,198081.91
4597,1381,ETF,EWU,35,6726.39
4598,1853,ETF,XIC,917,404633.7
4599,879,Equity,GOOGL,396,28675.48
4600,1578,Mutual Fund,US Bluechip Fund,528,32789.95
4601,2067,Mutual Fund,Euro Equity Fund,1314,138130.54
4602,1478,Equity,AMZN,646,32683.81
4603,490,Bond,Euro Gov Bond,71,28106.3
4604,1316,Mutual Fund,Balanced Income Fund,725,50420.34
4605,2495,Mutual Fund,Balanced Income Fund,539,30049.32
4606,2056,Bond,UST 10Y,291,103093.51
4607,405,Bond,UST 5Y,60,30265.79
4608,1670,Equity,UNH,692,121660.32
4609,1285,Equity,UNH,683,16186.28
4610,1591,Equity,AAPL,203,36150.2
4611,1398,Mutual Fund,US Bluechip Fund,2488,58628.49
4612,147,Equity,V,193,63543.22
4613,404,ETF,QQQ,734,24224.63
4614,1229,Bond,Corp Bond B,150,115316.96
4615,1871,Mutual Fund,Global Growth Fund,769,31729.73
4616,2195,Equity,JPM,539,27878.88
4617,859,Equity,AMZN,377,85876.36
4618,551,ETF,SPY,499,53324.96
4619,2305,ETF,QQQ,503,89435.18
4620,2335,ETF,SPY,579,55650.34
4621,582,Equity,NVDA,918,37433.92
4622,2349,Mutual Fund,Balanced Income Fund,415,28162.75
4623,2423,Cash,CAD Cash,1,12362.33
4624,1561,Mutual Fund,Euro Equity Fund,2429,39020.38
4625,542,Equity,TSLA,146,23186.85
4626,2403,Equity,MSFT,759,239143.92
4627,1277,Cash,EUR Cash,1,48795.98
4628,340,Bond,UST 5Y,202,220154.84
4629,1980,Equity,AMZN,13,2603.51
4630,1311,ETF,EWU,977,320173.51
4631,388,Mutual Fund,Balanced Income Fund,1932,173613.74
4632,808,ETF,SPY,547,115768.28
4633,436,ETF,VTI,131,54772.28
4634,1862,Mutual Fund,Balanced Income Fund,652,68516.16
4635,2321,ETF,EWU,630,208534.51
4636,1104,Equity,V,806,257165.13
4637,582,Mutual Fund,Balanced Income Fund,2038,220088.54
4638,2486,Equity,NVDA,985,133679.42
4639,1154,ETF,VTI,131,49589.99
4640,253,ETF,SPY,539,125666.57
4641,139,Bond,Euro Gov Bond,83,53289.69
4642,1690,Mutual Fund,Balanced Income Fund,1058,24957.68
4643,219,Equity,TSLA,753,328279.06
4644,540,Equity,GOOGL,715,98289.75
4645,1473,Mutual Fund,Balanced Income Fund,293,22304.17
4646,1287,Bond,UK Gilt 2030,292,49681.7
4647,2426,ETF,QQQ,929,125988.93
4648,1152,Mutual Fund,Euro Equity Fund,1575,19237.97
4649,2098,Bond,Euro Gov Bond,237,34972.15
4650,2257,Bond,Corp Bond B,249,250652.2
4651,2091,Equity,MSFT,418,178875.75
4652,1080,Bond,UST 5Y,120,21577.81
4653,293,Mutual Fund,Euro Equity Fund,2267,18875.84
4654,427,Bond,Euro Gov Bond,178,129275.19
4655,1438,ETF,VTI,745,35989.56
4656,340,ETF,XIC,216,90235.88
4657,580,Mutual Fund,Global Growth Fund,363,29273.59
4658,2284,Equity,JPM,856,306695.46
4659,88,Mutual Fund,Euro Equity Fund,821,48138.16
4660,1279,Mutual Fund,Global Growth Fund,979,25069.7
4661,1951,Equity,NESN,443,135686.53
4662,2286,Cash,EUR Cash,1,90132.86
4663,1932,ETF,VTI,850,340139.79
4664,1070,ETF,SPY,401,59388.37
4665,1264,Mutual Fund,Euro Equity Fund,1444,28745
4666,366,Cash,USD Cash,1,40653.88
4667,1922,Bond,Corp Bond A,267,240299.69
4668,617,Equity,GOOGL,370,75043.47
4669,1661,Mutual Fund,Global Growth Fund,1595,170361.73
4670,2175,ETF,QQQ,823,65077.46
4671,758,ETF,EWU,767,108978.12
4672,874,ETF,SPY,472,28910.02
4673,1135,Equity,JPM,387,108526.96
4674,2446,Equity,MSFT,833,175619
4675,1873,Mutual Fund,Balanced Income Fund,820,54916.01
4676,305,ETF,SPY,105,20643.88
4677,2248,Equity,JPM,759,183667.65
4678,255,Equity,V,131,8588.41
4679,85,ETF,QQQ,696,25066.15
4680,255,Equity,NESN,946,385495.39
4681,922,Mutual Fund,US Bluechip Fund,1950,42452.72
4682,1008,Bond,Corp Bond B,170,71664.78
4683,844,Cash,EUR Cash,1,145549.8
4684,11,ETF,VTI,304,103617.36
4685,1624,Mutual Fund,Balanced Income Fund,669,30836
4686,38,Equity,MSFT,719,114533.9
4687,1247,ETF,SPY,981,395359.74
4688,302,Equity,V,797,122875.23
4689,974,Equity,MSFT,699,166595.56
4690,2011,Equity,AMZN,10,2313.45
4691,2422,Equity,NESN,677,136465.48
4692,641,Equity,GOOGL,141,43695.94
4693,88,Cash,CAD Cash,1,90973.11
4694,489,Equity,AMZN,140,37321.5
4695,1755,Bond,Euro Gov Bond,162,60071.58
4696,1117,ETF,EWU,482,103609.62
4697,1380,Bond,UST 5Y,57,9202.89
4698,1822,Mutual Fund,Euro Equity Fund,634,27748.13
4699,1557,Mutual Fund,Euro Equity Fund,1212,85858.14
4700,356,Bond,UST 5Y,125,86605
4701,832,Equity,JPM,132,30006.27
4702,1485,Equity,NESN,276,116065.92
4703,1271,ETF,SPY,909,198080.71
4704,643,Mutual Fund,Euro Equity Fund,1159,67527.62
4705,985,Equity,AAPL,20,4268.21
4706,624,ETF,SPY,657,138544.85
4707,1311,Bond,Euro Gov Bond,42,5882.18
4708,1725,Mutual Fund,US Bluechip Fund,1358,88589.54
4709,477,Equity,MSFT,551,131909.28
4710,1894,Equity,TSLA,270,108832.55
4711,647,Equity,UNH,942,284723.63
4712,2500,Mutual Fund,Balanced Income Fund,1832,23612.19
4713,31,Bond,UST 5Y,243,131362.04
4714,899,Equity,AAPL,877,148497.36
4715,1818,Bond,Corp Bond B,255,261558.43
4716,2288,Bond,Corp Bond B,214,137212.32
4717,2070,Bond,Euro Gov Bond,16,14606.26
4718,1115,Bond,Corp Bond B,295,215243.4
4719,145,Mutual Fund,US Bluechip Fund,667,68112.3
4720,543,Equity,NESN,730,88916.89
4721,200,Equity,NESN,974,230826.82
4722,111,Bond,Corp Bond B,295,138887.83
4723,1216,Equity,JPM,192,54658.08
4724,1519,Bond,UK Gilt 2030,270,242085.03
4725,1185,Mutual Fund,Balanced Income Fund,586,5625.85
4726,55,Equity,UNH,915,275333.68
4727,2191,ETF,QQQ,265,63901.64
4728,79,ETF,XIC,282,71701.94
4729,1624,Mutual Fund,US Bluechip Fund,770,67109.9
4730,672,ETF,VGK,805,269032.26
4731,1667,Equity,JPM,290,73438.42
4732,731,Equity,GOOGL,895,365445.93
4733,330,Bond,UST 10Y,38,6578.32
4734,1188,Bond,UST 10Y,193,130470.88
4735,1771,Cash,CAD Cash,1,144258.51
4736,710,Equity,NVDA,254,109822.61
4737,2369,ETF,XIC,439,145160.77
4738,1850,Bond,UST 10Y,165,54401.05
4739,631,Equity,MSFT,820,318279.68
4740,506,Mutual Fund,Euro Equity Fund,1728,168234.86
4741,150,Equity,AAPL,294,46905.22
4742,1924,Equity,AMZN,975,321194.47
4743,427,Mutual Fund,Euro Equity Fund,402,26348.76
4744,1623,Equity,NVDA,889,346641.99
4745,2348,Equity,MSFT,938,73485.5
4746,1105,ETF,XIC,57,10059.57
4747,1696,Equity,TSLA,914,23609.69
4748,282,Equity,NESN,330,99035.6
4749,1641,Cash,CAD Cash,1,76902.42
4750,692,Equity,UNH,802,126500.89
4751,628,Bond,UK Gilt 2030,71,19203.33
4752,774,Equity,TSLA,714,177670.74
4753,1365,ETF,VTI,117,24357.33
4754,1547,Bond,UST 10Y,17,12235.23
4755,353,Bond,Corp Bond B,84,65098.22
4756,1274,Equity,TSLA,251,47523.98
4757,269,Equity,NVDA,107,21012.4
4758,1727,ETF,EWU,294,19359.1
4759,891,Mutual Fund,Global Growth Fund,100,8635.53
4760,1808,Equity,MSFT,678,279257.61
4761,2127,Bond,UST 10Y,148,131435.74
4762,131,Bond,Corp Bond B,151,167292
4763,408,Mutual Fund,US Bluechip Fund,91,7826.22
4764,2189,Equity,UNH,397,153744.19
4765,538,ETF,VTI,606,220745.27
4766,1293,ETF,SPY,976,254862.51
4767,2468,Equity,TSLA,963,277566.06
4768,884,Bond,UK Gilt 2030,47,45733.2
4769,345,Bond,UK Gilt 2030,166,31189.66
4770,1240,Equity,AMZN,910,340073.58
4771,1746,Mutual Fund,US Bluechip Fund,1131,122351.12
4772,2236,Equity,NVDA,243,25204.48
4773,1611,ETF,EWU,400,49760.46
4774,948,ETF,EWU,167,4692.05
4775,1433,Cash,USD Cash,1,126158.73
4776,2005,Equity,NESN,775,322298.89
4777,4,ETF,XIC,713,54097.45
4778,1054,Mutual Fund,Balanced Income Fund,584,28823.95
4779,1699,Equity,AAPL,410,110237.92
4780,313,Equity,TSLA,477,161663.34
4781,738,Mutual Fund,Balanced Income Fund,732,78792.17
4782,1312,Equity,TSLA,803,106774.25
4783,2172,Mutual Fund,Global Growth Fund,1918,144609.48
4784,2395,Equity,GOOGL,344,104696.95
4785,888,Mutual Fund,Euro Equity Fund,671,39194.04
4786,105,Equity,TSLA,674,14842.26
4787,510,Equity,TSLA,518,91115.25
4788,193,Mutual Fund,Euro Equity Fund,1647,44077.49
4789,104,Equity,UNH,927,247932.99
4790,1818,ETF,VGK,825,301027.61
4791,1203,Equity,AMZN,162,52543
4792,1995,Equity,AMZN,872,146063.98
4793,845,Mutual Fund,US Bluechip Fund,1226,97146.19
4794,2483,Bond,Euro Gov Bond,69,26904.97
4795,1481,Bond,Corp Bond B,267,91434.77
4796,920,Mutual Fund,US Bluechip Fund,267,26573.39
4797,1110,Mutual Fund,Euro Equity Fund,1414,52667.02
4798,1188,Equity,UNH,589,47867.81
4799,1910,Bond,UST 10Y,242,275013.92
4800,2079,ETF,XIC,203,64292.7
4801,1042,Equity,V,573,68709.03
4802,163,Mutual Fund,Balanced Income Fund,1785,188163.49
4803,686,Mutual Fund,Euro Equity Fund,2287,22856.92
4804,1489,Bond,Euro Gov Bond,166,196210.87
4805,1571,Bond,UST 10Y,15,12892.35
4806,1826,Equity,V,545,178959.06
4807,1763,ETF,VTI,993,284573.88
4808,100,Equity,NESN,248,85076.52
4809,183,Mutual Fund,Global Growth Fund,1511,43567.1
4810,721,Equity,JPM,358,154421.7
4811,1157,Cash,EUR Cash,1,119635.51
4812,2414,Equity,V,326,17573.19
4813,1997,Bond,Corp Bond B,199,66009.11
4814,372,Mutual Fund,US Bluechip Fund,1596,148421.32
4815,2003,Equity,UNH,559,213201.56
4816,231,ETF,QQQ,909,194465.42
4817,1845,Mutual Fund,Euro Equity Fund,1100,131680.48
4818,266,Mutual Fund,Euro Equity Fund,173,14938.85
4819,1750,Bond,Corp Bond B,220,226145.27
4820,1901,Equity,NVDA,989,188697.88
4821,1659,Cash,EUR Cash,1,89659.17
4822,1081,Cash,EUR Cash,1,139297.22
4823,830,Mutual Fund,Global Growth Fund,531,58577.78
4824,228,ETF,QQQ,406,66926.9
4825,2339,Mutual Fund,Balanced Income Fund,804,65840.85
4826,1368,Equity,UNH,547,51155.86
4827,2030,Bond,UK Gilt 2030,119,14677.51
4828,1437,Equity,NESN,931,202846.37
4829,1731,Mutual Fund,Balanced Income Fund,877,86136.19
4830,896,Equity,NESN,182,71929.34
4831,1580,Equity,NVDA,469,31007.66
4832,2170,Mutual Fund,Global Growth Fund,361,26283.32
4833,2475,Equity,TSLA,195,75940.74
4834,1337,Equity,V,105,45109.75
4835,420,Bond,UK Gilt 2030,229,234132.1
4836,805,Bond,UST 10Y,243,288929.76
4837,1671,Bond,UST 5Y,263,153962.59
4838,1971,ETF,SPY,994,396739.49
4839,1967,Mutual Fund,US Bluechip Fund,1342,48442.15
4840,797,Bond,Corp Bond B,52,42127.5
4841,1688,Equity,NESN,93,22093.73
4842,1257,Bond,Euro Gov Bond,187,223217.55
4843,1115,Equity,NESN,120,14075.75
4844,1822,Mutual Fund,US Bluechip Fund,1397,16602.34
4845,771,ETF,VTI,507,169052.64
4846,1094,Equity,NESN,42,8281.75
4847,1779,Equity,UNH,211,7300.74
4848,2448,ETF,VTI,576,217276.11
4849,1331,Mutual Fund,US Bluechip Fund,266,3736.3
4850,2081,Cash,EUR Cash,1,3326.9
4851,2428,Cash,GBP Cash,1,48320.49
4852,1987,Equity,AMZN,822,276318.78
4853,1569,Bond,UST 5Y,166,107584.84
4854,1110,Equity,MSFT,493,132169.5
4855,2279,Equity,GOOGL,836,18884.71
4856,157,Bond,UK Gilt 2030,214,109109.5
4857,1648,ETF,SPY,821,273835.53
4858,1986,Equity,MSFT,139,55666.26
4859,1254,Equity,NESN,188,58617.57
4860,1722,Equity,AAPL,1000,229405.42
4861,985,Equity,V,827,278671.31
4862,2463,Bond,Corp Bond B,76,82135.49
4863,2436,Equity,JPM,938,365908.14
4864,1953,Equity,AAPL,860,330512.02
4865,1334,Mutual Fund,Global Growth Fund,1497,103883.82
4866,2450,ETF,XIC,972,37225.65
4867,1690,ETF,VTI,705,255728.02
4868,1890,Equity,AAPL,297,22035.46
4869,1102,Equity,AAPL,687,211684.73
4870,1085,Equity,V,548,206094.16
4871,1461,Mutual Fund,Balanced Income Fund,2260,162503.94
4872,1141,Equity,JPM,572,47215.94
4873,919,ETF,VGK,895,306178.19
4874,260,Bond,UST 5Y,172,190743.12
4875,1840,Cash,CAD Cash,1,31958.58
4876,1629,Equity,GOOGL,440,148349.76
4877,2068,ETF,VGK,803,212292.53
4878,1362,Bond,UST 5Y,71,79848.64
4879,1404,Mutual Fund,Euro Equity Fund,1194,140565.12
4880,965,Equity,V,460,160035.56
4881,1187,ETF,QQQ,402,39642.47
4882,2012,Equity,V,354,71019.46
4883,1827,ETF,SPY,890,300160.09
4884,2029,Equity,MSFT,133,31984.32
4885,1407,Equity,V,480,189939.43
4886,1863,ETF,SPY,402,94730.56
4887,824,Equity,TSLA,117,2698.67
4888,1414,Mutual Fund,Balanced Income Fund,1952,189379.44
4889,1280,Equity,AMZN,825,23425.92
4890,1141,Bond,Corp Bond B,191,48860.14
4891,2113,Equity,JPM,34,13549.6
4892,1490,Mutual Fund,US Bluechip Fund,323,32331.88
4893,688,Bond,Corp Bond A,188,106637.45
4894,2237,Equity,AMZN,612,42942.11
4895,1614,Equity,AAPL,917,186866.64
4896,1978,ETF,SPY,647,163083.39
4897,1093,Bond,Corp Bond A,148,152791.96
4898,1058,Equity,UNH,708,39800.87
4899,1793,Equity,GOOGL,995,420372.24
4900,1213,Equity,UNH,573,206129.74
4901,521,Mutual Fund,Euro Equity Fund,418,38433.38
4902,400,Bond,Corp Bond B,16,14776.06
4903,521,ETF,QQQ,227,53644.48
4904,1408,ETF,VTI,738,294646.29
4905,810,Mutual Fund,Global Growth Fund,1411,133945.73
4906,587,Mutual Fund,Balanced Income Fund,42,1385.28
4907,1034,Equity,GOOGL,619,180807.44
4908,1936,Equity,JPM,883,279760.69
4909,2436,Mutual Fund,Euro Equity Fund,2062,89931.42
4910,207,Bond,UK Gilt 2030,49,54753.47
4911,1918,Mutual Fund,US Bluechip Fund,2295,268929.06
4912,1600,Cash,USD Cash,1,90989.97
4913,668,Mutual Fund,US Bluechip Fund,759,31813.01
4914,1156,ETF,QQQ,184,49139.42
4915,968,Bond,Euro Gov Bond,122,143954.62
4916,1836,Equity,AMZN,553,94834.91
4917,106,Bond,Corp Bond B,180,122735.71
4918,869,Mutual Fund,Balanced Income Fund,1775,177475.17
4919,634,Mutual Fund,Euro Equity Fund,1264,17319.52
4920,2474,Mutual Fund,Global Growth Fund,1084,33711.45
4921,660,Mutual Fund,US Bluechip Fund,1436,80811.41
4922,418,Bond,UST 10Y,153,49966.73
4923,445,Bond,UST 10Y,189,52170.51
4924,999,Equity,TSLA,79,35194.04
4925,455,ETF,QQQ,340,14460.52
4926,2482,Mutual Fund,US Bluechip Fund,1994,39922.7
4927,319,Equity,V,267,109202.96
4928,1363,Equity,AAPL,911,70184.02
4929,1961,ETF,XIC,332,23029.33
4930,1675,ETF,EWU,45,956.23
4931,2299,Mutual Fund,Euro Equity Fund,1444,159729.68
4932,229,Equity,NESN,452,122191.92
4933,852,Mutual Fund,US Bluechip Fund,2127,218024.96
4934,1533,Equity,UNH,343,29748.25
4935,902,Equity,V,277,112699.7
4936,1993,Bond,Euro Gov Bond,153,12906.99
